cell_id,cluster_label,gene_000,gene_001,gene_002,gene_003,gene_004,gene_005,gene_006,gene_007,gene_008,gene_009,gene_010,gene_011,gene_012,gene_013,gene_014,gene_015,gene_016,gene_017,gene_018,gene_019
cell_072,0,1.3952259431126468,-4.357296212918798,-2.334256240733998,-3.7047141922892677,1.5855579051651452,2.436807626470112,3.8758703206347698,-3.511090322727135,-3.310858499553451,-3.813940817068469,-3.2087940034398086,1.7918386781501345,-5.143244369727906,-2.9890083957899205,2.027146480993229,-0.2512213222159315,-2.0974034348218815,0.3764841116748364,4.125587037359155,-4.300447397831489
cell_073,1,3.4547018356289096,1.402038606903814,-1.7659517696910685,-3.2052757151944338,2.9454565296327604,-2.075453986046684,-3.322082763085372,-5.047380849598461,4.498126309521161,0.5346081632395382,3.3298886071761946,1.379186787171597,0.7497835260897593,5.10134006445433,-0.30555706182399955,1.6036623953809097,4.296865595892339,1.3523327106647636,2.636137708417456,1.83253351959244
cell_074,2,1.002410573504474,-4.8927240277119735,-2.1313303562517167,-1.7512742105108925,-2.92762792386392,-2.67533387768152,-5.342040884381985,-2.44047069261205,1.4960928341744273,-1.632165432247336,-0.16822748747913718,-3.1030197814688947,-3.478899619463977,4.739977449619641,0.5622056789467729,2.45122392839864,-3.072538154205425,1.1686404597834417,-2.502461600917502,0.6899516561030827
cell_075,3,3.2919886639359106,2.122456405717692,0.9567195020180768,1.9866867474575378,3.7031819379997115,3.1535076473361507,-3.263923148636672,-3.5502056904654005,-2.9250888482236173,-0.7557405440191229,-1.6680217911650141,3.480189106062697,3.7593561599263072,-0.7173340022997652,1.1615911061449269,-1.1736078251831856,3.8235739790271794,0.522496772278517,-2.8373445375188746,-2.541585398672134
cell_076,0,1.8264403060734165,-4.915973817395232,-2.9428520368521913,-3.8411315003373616,1.1501069907555452,0.8231514740062611,2.545356033858762,-4.7121131040436826,-0.5406099589404447,-4.658751510566739,-3.4749267168961935,-0.7608622832727099,-5.529351153496065,-4.121941911286317,0.5101423155954361,1.0209040650500127,-3.9192829850931754,0.906509517678095,2.5998614866581353,-2.9926568137971388
cell_077,1,1.6206500917083941,2.136034633822843,-1.864495310018277,-4.062109293466121,4.824301085501528,-1.5095868550541172,-4.927665697459512,-3.6918143445912706,3.7862785264098093,2.0848360922644757,2.5833057621138638,3.473673417454618,0.20482702790912397,3.1503477589756166,-0.7961795873368434,0.45513414732159,2.588165877780859,1.9317897987231623,3.239766375697172,1.5870299387278193
cell_078,2,1.979557460058434,-3.9414987747964307,-2.177435034563983,-1.7275860315673057,-5.027714974101687,-1.9363207546614358,-3.972576325880539,-0.618455349982439,1.7397803492800534,-0.7507772230795416,-1.9101046932473453,-3.2298429607631927,-2.252847384045402,3.4301650436419795,0.5441319565345393,1.0044438503497806,-3.3509104771625537,2.452927888966385,-2.4722917551774373,-1.5257154721417119
cell_079,3,5.439934073610966,1.2842893293825646,0.414287906116412,2.051796951649059,1.7743365846744297,2.813084607068321,-3.220125259991719,-5.422868392340608,-3.355062653306944,-2.6769041130166213,-4.392120421635193,5.125195670839836,3.5722304093002517,-3.198878612914556,1.0155667531642585,-0.4397179877982844,3.6695691239532495,-0.6364557190680891,-2.6465449063559894,-2.636345806748623
cell_080,0,0.03445434981882123,-4.786260190127579,-2.696180973278185,-0.4048692071998268,2.194305437676792,1.4024952004366469,4.712577282651378,-4.255437409309973,-0.5781080505490913,-5.40132057884953,-1.5694377956069254,-0.44858685930172915,-4.434360077065867,-2.1057374684277193,1.2552404384741431,0.4492955661402536,-2.3263830858225645,1.4388023695290113,2.2222261787873294,-4.789825819282314
cell_081,1,2.3018972898618926,1.385097785014616,-2.1162077760873284,-2.472422721824358,5.849392589364614,0.45030752622999737,-4.117781900902647,-4.7059617371342215,2.6993582466824626,2.323244944856488,1.8405801734196792,2.043743020151614,-0.09056952214723568,6.131153858998608,-2.0253315070828215,1.4017369825400818,4.344729101967437,1.051781502407985,3.9894652389193617,-0.45745001255841666
cell_082,2,1.9751521126883338,-4.713777807794014,-4.7846833593660305,-1.7738187891905843,-3.917947097310786,-4.026791976550919,-5.119806369350238,-2.8196952851947303,0.9334990168100957,-1.5967709270230814,-2.0646897137483355,-3.711215396882712,-2.0850111844682253,3.986347445874584,1.3949133697640108,0.9075661615127681,-2.922853269934281,2.1678480739170016,-2.6767434870627773,-1.1230467599719094
cell_083,3,5.606460945142269,2.3976633785450248,-0.5988829273427871,2.583738607031524,4.854776920618583,1.9819758130962022,-2.735015846359472,-4.964760836260816,-1.49280237375349,-1.9065977418581372,-3.425608045929147,5.479142361245664,3.0783316153766007,-1.963876354974397,2.3732604798017816,0.5190693241822215,3.7353517034211157,0.21435421544807798,-2.1751649712470393,-3.7996798509374976
cell_084,0,0.6301173772635448,-5.7137090618018895,-2.6523604604721354,-3.101323149834949,2.3870711766445365,2.789150019330073,4.259776621426504,-2.00816154885714,-0.9755241564724498,-4.070625468529695,-2.4820908962084918,1.2588062350965186,-5.037613147238341,-2.3354172159669147,2.8021025835147175,-0.12723547099464783,-2.8554911088879606,1.2961018836945917,2.7464810063400797,-5.6352076563035975
cell_085,1,4.524378915019709,1.7976738663538014,-0.21022036156303825,-3.8519452548693467,4.406459588030965,-0.9963432318279748,-4.237356883408445,-4.751930746414494,2.8990147167507136,1.2553982003430146,2.5383915181963976,2.3677720697905382,-1.4435477663079632,4.28465981920178,-1.3589056333498277,0.11029294836308834,2.4991773479965644,0.47839385982801497,3.6734857157048713,1.963169073053103
cell_086,2,0.926977289723105,-4.762764331395851,-1.9393775613359314,-1.838554080045188,-4.277086136164334,-3.0326612191469158,-3.9793761976756654,-2.301115262323409,-0.39232496659464156,-1.9243047953290016,-2.857861464506765,-1.8720844707119368,-1.6721029742768936,3.7359586035525787,2.124256064110442,3.050228050351176,-3.787074686866,3.3306880650290043,-3.0759709689877837,-1.394804958320388
cell_087,3,4.01050506638695,0.9552575566164723,0.25356742471609334,-0.006477994986910929,3.8528886989005233,2.5026140795950935,-2.3421239067827537,-5.014379342014429,0.5531486753583836,-3.6484189488910506,-3.6366191278865267,4.9932614978720355,5.650450457486806,-2.6471561518389493,3.017758568951516,-1.777304516893868,5.180169596561318,-0.35116583500193715,-0.5671995026028505,-1.108136709154666
cell_088,0,0.8760898478011183,-2.4013312757275305,-3.1490339055021797,-3.018789172578106,3.811034651630176,1.179168389664179,3.40871459283931,-4.026107355861641,-0.4187924659475342,-4.392281957460913,-3.410178133714813,0.21106769365436512,-4.224699976208511,-1.808431016282587,1.7613727683645348,-0.5529687445670417,-2.772859781804625,0.3961819807206117,4.149529293586722,-6.275350400522269
cell_089,1,3.5059790292862205,1.12907690800042,-0.5798491358554834,-2.8282753028928793,4.747595635612142,-1.2301035794222213,-4.34204562922281,-3.4922143976853444,3.4352423176649594,1.6222235191446583,3.1181437532620744,0.3123646786939085,-0.04864523269759058,5.945151600531922,-0.0526240554078341,0.6040456091498929,3.193219780044883,0.9169990126840404,4.121517726468207,1.236751632046551
cell_090,2,1.2624448909720951,-4.012436047820029,-1.7346999546833708,-2.8700122210879244,-4.351553297997592,-2.3012392642070756,-3.4117833319458573,-2.556692048908709,0.9339023714510306,-1.722786488689553,-0.9900042334446122,-2.5616344001327436,-2.3457558146098085,3.2751667127843467,0.6083644029306361,1.6007692834950729,-4.265484088506008,2.4723536099011865,-3.6546131597416163,-1.6872283873185072
cell_091,3,4.91659227545827,2.7410792714940646,0.8005507033999552,1.6096099285981975,2.249821927549374,3.1697898421274564,-1.8001565973969131,-4.193096723589123,-0.9127062336172229,-1.9413126979729611,-3.9327914114031324,4.393137334670846,4.1835706514753745,-1.2764119716405475,1.1599255006861349,-1.0943732659462544,4.438171611231228,0.6055529393113852,-1.5470072935878436,-2.016670266601796
cell_092,0,1.7112460347265903,-5.570117541206736,-3.1304746688230263,-2.8413763421811047,3.1979788481007665,2.083277613014422,4.370672425301736,-5.331856403346479,-1.9501048083523922,-3.806120744391311,-2.8413309946793737,-0.9973974221378472,-4.028906362187805,-2.805194564060769,3.860015797401427,1.4494151638974535,-2.5182359198886464,0.7717691904522633,3.280140973287784,-5.017134139867896
cell_093,1,1.9071551464708394,2.723411645658711,-1.3776088208248654,-5.648970429986976,4.063712141959779,-2.2970480201598322,-3.2878294200630576,-4.068080383746634,4.66486914712779,-0.23595536128985728,2.2106538395517092,3.1509934883177473,-0.16189616650691963,3.8842517264971876,-1.6359933500452761,-0.08745310501060122,3.725508920363447,2.079731612567934,2.3475336182026956,0.5409002572128478
cell_094,2,2.057113465943404,-4.476001255784227,-2.0544127877555565,-2.010242679060883,-4.665922916353115,-3.5616059531421485,-5.449753122990981,-2.51715350684991,1.3683723426153815,-0.6142983054279739,-1.6004056180636819,-1.0459662728804084,-2.39140544835681,3.9798708695988907,1.7848300619712323,0.3148628929580095,-3.121487084946274,0.6399904955155371,-2.825099801651811,-1.152102657682553
cell_095,3,5.063690132402072,1.5238446049409249,-0.4495074175283078,1.1272453948436414,4.681659132369117,3.1556771798455707,-3.1873299045362504,-4.342133117305344,-1.5193007988473177,-0.7590036695583868,-2.0018908554431576,4.758032098532642,3.404328071049528,-0.42626925990590814,1.4731477312597046,-1.7400905272347684,3.169278708669209,-1.101398704564486,-2.6424665303531114,-1.9214037365671115
cell_096,0,2.1248163235859936,-3.8290366208250077,-2.127325460320653,-2.1026985944782415,4.1721646023096275,2.495226410645653,5.20410173667748,-5.339122514579179,-1.3742209636645162,-5.3029197701618696,-4.955247646426484,0.11249549917887502,-3.620681108911916,-3.4398769962348466,1.6551981625023846,-0.23382855138358716,-3.1889758954838605,1.1209047127737026,2.137683949274397,-3.995785978343937
cell_097,1,1.5231851637943423,2.2391812203513104,-1.9906802529825833,-2.2538892058455824,5.181606795611335,-3.301381861931306,-6.0104588517842785,-4.833921360135002,3.0731625613819844,0.8860547611415504,3.095479059435216,2.8361946814295163,-0.7305116559149414,3.2907203179520295,-1.0126870575124571,0.23162150375751805,3.2113479766718465,0.671733646488378,3.4785019917440083,1.9627269754633716
cell_098,2,0.747102126042706,-5.522180522163049,-2.207735961469689,-0.8521941506993,-4.366599356622976,-3.682263822388225,-5.590881662068845,-2.0118300115040646,0.3573610655625937,0.38878493021117766,0.575092499893042,-2.723888657714117,-1.9418524182311976,4.272215683163967,2.3937903814614767,1.0888536744873745,-3.23792811593558,3.3795905893469707,-2.8650290465717014,0.4993394447101389
cell_099,3,3.585769861640137,0.9555316640776781,-0.15362737433983797,2.5195658453594185,3.0336469197357845,3.2418647056934726,-3.644709643657598,-4.754470435920558,-0.007873167606668563,-1.011896663075564,-4.392997111273334,4.72076631474808,4.424758601457988,-2.2479471165970297,0.6724824092153232,-0.5140907458075525,4.2261362414602655,0.03055122075057215,-2.477639483145513,-0.6687927770706912
cell_100,0,0.6631951197869874,-5.146691437654971,-1.8377984509455367,-2.1824992075852747,1.2617412370236532,2.8048450452452522,2.755300921193215,-4.125491993668915,-1.0264031076043865,-5.2681276543727344,-1.9070199082674968,-1.8240893463848113,-5.319266553005906,-3.7338345738883834,2.1987623032458976,1.6897518588430283,-2.175218760757185,2.008884856500023,1.3146611926083025,-4.804132309600251
cell_101,1,1.9517658013937134,1.6814216397834914,-1.4017575159089914,-3.369505320823925,5.672733759487443,-3.216962821137032,-4.74113072601245,-5.217340219959977,2.163911025813287,1.8418838641774093,3.2172178031815752,3.542608894493031,1.3104459846776475,4.785677837341936,-1.9903493327905322,1.3138397472131844,2.7407641900543633,0.22565847130145444,2.696740915379075,0.871007142541544
cell_102,2,3.0581422393102287,-4.499669109860757,-1.741474417651848,-2.0330467099662086,-4.543239244251115,-0.49515214515383255,-2.533150081970125,-2.0627383850819014,0.691088659808639,-2.638901771653415,-0.9771042240516554,-3.109339074452448,-1.9566211300383178,4.6249788539561,1.829374797619785,2.005092148203943,-3.0372376177072953,1.7125127532267626,-3.982413910368846,-0.7389440903952071
cell_103,3,4.037771942868691,1.9746713549979504,1.1408521663213933,1.8110357185737613,2.803380580589451,1.338928131050111,-3.6086912502094153,-5.979741554215604,-1.8241326455396274,-2.6764212699700645,-3.6267007937609375,5.127181520077164,3.867138573089537,-1.8151516491628095,2.0008800773346236,-0.21451903248117798,2.863216707393621,0.15386240311994104,-3.798347774463112,-3.1692317558900718
cell_104,0,2.203984447431725,-4.19691444819285,-1.7179140995149553,-2.6222246940231555,3.495093386652935,0.5343542466042834,3.6776714263965324,-4.092732432424402,0.8474463233632692,-3.8807878806790823,-1.9828781218184761,-0.5555235310600279,-2.9349110599240773,-2.6341768056651578,0.6941048344986155,2.3257022437017647,-3.9371203465710836,0.19769703708930342,2.9071037061790532,-5.719348193445217
cell_105,1,3.4799614753551786,2.2028040986561197,-1.5066881813782198,-1.9301595365298345,3.264955388171635,-0.540945934260137,-4.732263029858618,-2.8631051092767086,4.999114858023711,2.87850274467475,2.918871306167498,1.3667102915807532,0.6246217930141454,4.68846278513095,-2.624935736232197,1.108842303503521,2.5559042670097556,2.3388045830355733,4.389199880179633,0.5484515389329381
cell_106,2,2.0746498517248195,-4.735809954849638,-3.086931884850829,0.3725281616141727,-4.9510377357621085,-2.627821065587515,-3.1968084495052533,-2.527735220502699,0.8540102123519802,-2.4149590482272494,-0.3445620626304735,-2.3353272963365606,-1.9542748883939096,3.15950917688931,1.8832201234089783,1.3195535824398916,-3.5590645387350714,1.1898753427243087,-3.411321148988691,-1.9021192395279054
cell_107,3,4.959261326815283,1.4506696492047362,0.29897082669758807,2.551761280487452,3.375678756971191,3.183268680337315,-2.374797414941953,-3.8724590437406317,-2.6167172759879582,-2.598835117414718,-2.152575958025991,4.551923411890696,4.664320466983702,-1.2570269553218822,1.1986425910525478,-0.3392722371717809,3.939487307173216,0.35380212206344464,-0.8681867911679524,-1.6604493175310029
cell_108,0,3.2258687185505064,-5.991157995860588,-2.68840668862272,-2.9809682886120714,2.044479708493809,2.0649533058508234,3.6273088427442963,-3.2457257338938117,0.007026584780269962,-4.371249076731629,-3.6233908820383047,0.4914519043342332,-4.195208290634201,-2.728515148918731,1.522850051242402,1.5696827044596189,-3.234298404151603,0.5992988612528527,3.6279492557072577,-4.510379364759332
cell_109,1,3.740270538569396,1.7541853278697466,-2.6492596963407697,-4.435270711909991,4.225992549995155,-1.0001144161678466,-3.43873021967224,-5.485565211484419,3.9020602809420866,0.9674790573501814,2.237598036415153,4.049937892050693,0.5734472236312915,5.393089820318049,0.8393641208335816,0.05551078962788547,2.9766144878974066,2.376410050945669,2.5709322233635303,0.8326940096007005
cell_110,2,2.0826904315605215,-3.76561133329903,-2.396704529235537,-2.83666425812006,-3.4242831696331577,-1.9959716064411657,-4.8307889828726545,-2.770506524253064,0.9361984451977592,-2.2711502727571102,-0.4464568866031374,-3.1640039252801624,-2.5524859265886994,3.536341292300317,1.1647227676189986,2.2792713604889414,-2.6899829123899184,0.9973502131582461,-4.157740891142658,-0.6969647701889351
cell_111,3,4.496735824382057,0.9574059511876152,-0.11889628490829796,0.7812872066999768,3.504750700190846,2.455781588666802,-1.797216984145869,-4.73236391306747,-2.6176064298300084,-1.76754683936595,-1.813253711242316,3.8405076119117956,2.4016155412241007,-2.236394030406584,0.47445880215705327,0.269613229080244,3.035280248935366,-0.6736373606138344,-1.1723810146585019,-1.8367549008031745
cell_112,0,0.9833389120899161,-5.376343683914616,-2.394904071695583,-2.9600167805509177,3.5618309847417846,1.643262590773954,2.841819810588179,-3.341993284416817,0.04844451059734822,-4.88346462818389,-2.195920224371236,0.09455013254293967,-5.700078967788245,-3.076483203955072,0.5831020126255493,-0.05790925423156723,-3.5467119779594833,1.1589327372978522,3.2434915274831186,-5.990755889538153
cell_113,1,2.322308500423012,1.9792403112850763,-1.2260004956469528,-3.387412075931419,2.8066951033715,-0.6045305878244251,-2.65469221472933,-2.765802082502857,3.9102268234086948,1.574849022742273,2.5479288616787525,2.4481808016254027,-0.5422223264934714,4.82856591716429,-2.3584105632711747,0.9885677276751326,3.0104018658919265,1.7988526018424265,3.7631280106653127,0.4058739755920269
cell_114,2,2.7203791411231877,-5.480479923983502,-2.9328991622875966,-2.536155771142612,-3.6069022938695596,-2.732503348945673,-3.773970708954226,-1.7998871481915613,-0.5200479390483641,-2.0927327324717364,-1.2054463605774688,-2.0949489726284463,-1.872151570280529,5.415158811572839,1.3030547548573792,1.1718544190584281,-3.688452717702244,1.942730176599552,-4.030324543808855,-1.6400700571690874
cell_115,3,4.742858929119518,0.8787543508611828,0.5907573552140529,0.391235219302855,3.7708662418084726,2.901964588430867,-2.3525362523143722,-5.049795107759516,-2.2520452860280704,-1.536702489962694,-3.01377454708779,6.018336650184336,2.6387821129285483,-2.0511130525996357,0.6524877940984118,-1.6730766554018834,3.513482605767842,-0.7960672963576998,-1.724924646309224,-3.4488401615009066
cell_116,0,1.8822773779063071,-5.9026026518135,-2.574127353727867,-1.7120451235914091,2.7343463729707924,1.9848191426228479,4.4258804195468,-3.66983166183545,-0.27837728850531307,-3.5790973768183685,-3.6443837419000635,-0.0030385067666630627,-4.224825204122664,-2.4119096648950737,1.9452907063208225,1.4946440695686902,-3.1963899759608916,-0.18711931715187902,4.11221410138037,-4.935654836406474
cell_117,1,2.6192433980038135,2.010001628918278,-1.9433158019854717,-2.640238621253129,5.284263968985557,-1.3846682714165404,-3.6398458954247417,-4.006750131473094,4.296150827670685,-0.8533953577725932,2.1367266357614976,2.265373441924636,0.031499003803594716,3.970745200450845,-0.7186813806183866,-0.2623006333555371,3.4679356583643712,1.2846292915596045,3.663226575919431,0.11017361446306351
cell_118,2,1.8911858956306467,-3.5602066106876227,-2.286198567694259,-1.3358493927954624,-4.266145816246748,-4.0339176174379325,-4.363160246208444,-2.3408063210803527,2.3980509723489654,-0.4429151117448892,-0.9583142052790666,-3.590151813165434,-2.2274640076373857,4.157160682835859,1.2855472468055833,0.10449237616701568,-2.9174897957843813,2.267393770564557,-2.7224696070916377,-2.374746676737844
cell_119,3,3.9936481121982252,4.317015485829398,-0.13454266529886705,2.076208734829292,3.7787232944106965,1.974250685044803,-1.3274335948953218,-4.731493652961414,-1.72588548687236,-0.8678821722589549,-3.5229883027629403,4.038984361115613,3.487266025901617,-2.951338326939921,1.7750582277360054,-0.6652378553089371,4.2921318646802415,0.11318280731580255,-1.658675073120318,-2.262762677051532
